,ad_id,xyz_campaign_id,fb_campaign_id,age,gender,interest,Impressions,Clicks,Spent,Total_Conversion,Approved_Conversion,CTR,CPC,CPA,Conversion Rate,CPM
964,1122102,1178,144707,40-44,F,25,138154,35.0,48.93999863,1,,0.025334047512196534,1.3982856751428572,0.0,0.0,0.3542423572969295
965,1122103,1178,144707,40-44,F,25,270124,69.0,95.84999895,2,,0.025543824317720752,1.3891304195652174,0.0,0.0,0.3548370339177563
966,1122105,1178,144708,40-44,F,26,303971,77.0,106.9299998,11,6.0,0.025331363847209108,1.3887012961038963,17.821666633333333,7.792207792207792,0.35177697806698666
967,1122107,1178,144708,40-44,F,26,682046,183.0,254.419997,4,2.0,0.026831034856886486,1.3902732076502733,127.2099985,1.092896174863388,0.37302468895059865
968,1122109,1178,144708,40-44,F,26,328365,83.0,117.3400005,2,1.0,0.025276749958125868,1.4137349457831325,117.3400005,1.2048192771084338,0.3573462473162487
969,1122112,1178,144709,40-44,F,27,1083259,276.0,390.2599992,11,,0.02547867130575421,1.413985504347826,0.0,0.0,0.36026471896379353
970,1122113,1178,144709,40-44,F,27,913929,245.0,340.4099993,7,2.0,0.026807334048925026,1.3894285685714285,170.20499965,0.8163265306122449,0.37246875774814014
971,1122118,1178,144710,40-44,F,28,101586,24.0,33.47000039,2,1.0,0.023625302699190835,1.3945833495833335,33.47000039,4.166666666666666,0.3294745377315772
972,1122120,1178,144710,40-44,F,28,181053,46.0,66.27999985,3,1.0,0.025406925044047873,1.4408695619565217,66.27999985,2.1739130434782608,0.3660806495887944
973,1122121,1178,144710,40-44,F,28,133419,35.0,48.18000007,2,1.0,0.0262331452042063,1.3765714305714285,48.18000007,2.857142857142857,0.3611179822214227
974,1122125,1178,144711,40-44,F,29,489573,113.0,156.1199993,3,2.0,0.023081338227394076,1.381592914159292,78.05999965,1.7699115044247788,0.31889013344281647
975,1122127,1178,144711,40-44,F,29,822023,194.0,288.3300035,6,,0.023600312886622392,1.486237131443299,0.0,0.0,0.35075661325777985
976,1122131,1178,144712,40-44,F,30,93176,29.0,40.37000024,1,1.0,0.031123894565124068,1.3920689737931036,40.37000024,3.4482758620689653,0.4332660796771701
977,1122138,1178,144713,40-44,F,31,47229,13.0,19.27999985,1,,0.027525461051472612,1.4830769115384614,0.0,0.0,0.4082237576489022
978,1122139,1178,144713,40-44,F,31,92263,24.0,34.03000015,1,,0.026012594431137074,1.4179166729166666,0.0,0.0,0.3688369134972849
979,1122140,1178,144713,40-44,F,31,81551,21.0,29.67000008,1,,0.025750757194884184,1.4128571466666666,0.0,0.0,0.36382141334870205
980,1122145,1178,144714,40-44,F,32,141037,32.0,47.78999913,3,,0.022689081588519323,1.4934374728125,0.0,0.0,0.33884724667994925
981,1122146,1178,144714,40-44,F,32,319501,79.0,111.6500003,0,,0.024726057195439136,1.4132911430379747,0.0,0.0,0.3494511763656452
982,1122149,1178,144715,40-44,F,36,72741,19.0,24.33000016,2,,0.0261200698368183,1.2805263242105263,0.0,0.0,0.3344743701626318
983,1122154,1178,144716,40-44,F,63,597419,135.0,188.5100002,2,1.0,0.022597205646288452,1.3963703718518519,188.5100002,0.7407407407407408,0.3155406845112057
984,1122157,1178,144716,40-44,F,63,98768,21.0,33.14000034,1,1.0,0.021261947189373076,1.5780952542857143,33.14000034,4.761904761904762,0.3355337795642313
985,1122160,1178,144717,40-44,F,64,173165,41.0,59.85000026,1,,0.023676840008084777,1.4597561039024392,0.0,0.0,0.34562411722923225
986,1122165,1178,144718,40-44,F,65,55823,13.0,21.10999966,1,1.0,0.02328789208749082,1.6238461276923077,21.10999966,7.6923076923076925,0.378159533883883
987,1122166,1178,144718,40-44,F,65,118451,28.0,38.35000062,4,1.0,0.02363846653890638,1.3696428792857145,38.35000062,3.571428571428571,0.32376257372246753
988,1122176,1178,144719,40-44,F,2,74424,22.0,30.84000027,1,1.0,0.029560356874126625,1.4018181940909091,30.84000027,4.545454545454546,0.41438246089970976
989,1122177,1178,144720,40-44,F,7,47929,12.0,14.58999991,1,1.0,0.02503703394604519,1.2158333258333334,14.58999991,8.333333333333332,0.3044086025162219
990,1122182,1178,144720,40-44,F,7,40801,12.0,15.91999972,0,,0.029411043846964535,1.3266666433333334,0.0,0.0,0.3901865081738193
991,1122183,1178,144721,40-44,F,66,66017,17.0,24.22000015,1,,0.02575094293893997,1.4247058911764707,0.0,0.0,0.36687520108456917
992,1122189,1178,144722,45-49,F,10,725043,179.0,238.4000007,5,3.0,0.024688190907297913,1.3318435793296088,79.46666689999999,1.675977653631285,0.32880808545148354
993,1122191,1178,144722,45-49,F,10,382776,97.0,132.7300007,5,1.0,0.025341191715259056,1.3683505226804125,132.7300007,1.0309278350515463,0.34675632928919264
994,1122192,1178,144722,45-49,F,10,548250,137.0,201.6000042,5,1.0,0.02498860009119927,1.4715328773722627,201.6000042,0.7299270072992701,0.3677154659370725
995,1122193,1178,144722,45-49,F,10,1358324,346.0,465.0799981,8,2.0,0.025472567664268614,1.3441618442196532,232.53999905,0.5780346820809248,0.34239253528613206
996,1122197,1178,144723,45-49,F,15,662249,163.0,234.9399992,2,,0.02461309869852578,1.4413496883435581,0.0,0.0,0.3547608213828937
997,1122200,1178,144723,45-49,F,15,559554,139.0,195.0799994,2,,0.0248412128230698,1.4034532330935252,0.0,0.0,0.3486348045050165
998,1122201,1178,144724,45-49,F,16,320757,68.0,104.6899989,2,,0.021199849106956357,1.5395588073529414,0.0,0.0,0.3263841440716805
999,1122202,1178,144724,45-49,F,16,906151,202.0,295.5499957,1,,0.022292090391115828,1.4631187905940595,0.0,0.0,0.32615976332862845
1000,1122203,1178,144724,45-49,F,16,699314,164.0,226.0300014,3,,0.023451553951443844,1.3782317158536586,0.0,0.0,0.32321675441933095
1001,1122204,1178,144724,45-49,F,16,850337,198.0,287.690003,3,1.0,0.023284885874659104,1.4529798131313132,287.690003,0.5050505050505051,0.3383246912694614
1002,1122205,1178,144724,45-49,F,16,1015460,247.0,315.9000051,9,2.0,0.02432395170661572,1.2789473890688259,157.95000255,0.8097165991902834,0.3110905452701239
1003,1122209,1178,144725,45-49,F,18,890295,227.0,332.9899989,1,,0.025497166669474727,1.4669162947136563,0.0,0.0,0.37402209256482405
1004,1122210,1178,144725,45-49,F,18,791817,194.0,282.490001,4,2.0,0.024500610620888413,1.4561340257731958,141.2450005,1.0309278350515463,0.35676172777295767
1005,1122211,1178,144725,45-49,F,18,317601,76.0,115.6600008,1,,0.02392939568830073,1.5218421157894737,0.0,0.0,0.36416762163847094
1006,1122212,1178,144725,45-49,F,18,685211,164.0,247.3200026,4,3.0,0.02393423339672013,1.5080487963414635,82.44000086666667,1.8292682926829267,0.36093991865279457
1007,1122213,1178,144726,45-49,F,19,32781,7.0,11.20000017,2,2.0,0.021353833013025837,1.6000000242857142,5.600000085,28.57142857142857,0.34166133339434424
1008,1122216,1178,144726,45-49,F,19,76785,19.0,25.45999998,3,,0.024744416227127697,1.3399999989473683,0.0,0.0,0.3315751771830435
1009,1122217,1178,144726,45-49,F,19,719083,206.0,299.5299983,12,5.0,0.028647597008968368,1.454029117961165,59.90599966,2.4271844660194173,0.4165444021065718
1010,1122223,1178,144727,45-49,F,20,368480,107.0,140.4200011,5,4.0,0.029038211029092487,1.3123364588785047,35.105000275,3.7383177570093453,0.38107903034085977
1011,1122224,1178,144727,45-49,F,20,260945,73.0,100.8800011,2,2.0,0.027975243825327175,1.3819178232876712,50.44000055,2.73972602739726,0.38659488053038
1012,1122225,1178,144728,45-49,F,21,40998,10.0,13.35000038,1,,0.02439143372847456,1.335000038,0.0,0.0,0.32562564954388024
1013,1122227,1178,144728,45-49,F,21,183293,53.0,73.74999964,2,1.0,0.0289154523085988,1.3915094271698112,73.74999964,1.8867924528301887,0.40236124478294316
1014,1122232,1178,144729,45-49,F,22,221561,55.0,76.75999916,1,,0.024823863405563255,1.3956363483636365,0.0,0.0,0.34645086075618003
1015,1122233,1178,144729,45-49,F,22,436943,109.0,145.8199974,1,1.0,0.024946045594047735,1.3377981412844038,145.8199974,0.9174311926605505,0.3337277342811305
1016,1122240,1178,144730,45-49,F,23,284488,90.0,125.2700011,1,1.0,0.03163578077106943,1.391888901111111,125.2700011,1.1111111111111112,0.4403349213323585
1017,1122244,1178,144731,45-49,F,24,85083,32.0,38.62999976,1,1.0,0.037610333439112395,1.2071874925,38.62999976,3.125,0.45402724116450993
1018,1122246,1178,144731,45-49,F,24,14167,5.0,7.139999986,1,,0.035293287216771364,1.4279999972000001,0.0,0.0,0.5039881404672831
1019,1122249,1178,144732,45-49,F,25,300637,84.0,116.9899981,2,,0.027940672638431068,1.3927380726190475,0.0,0.0,0.3891403855812824
1020,1122253,1178,144732,45-49,F,25,449921,129.0,175.9700005,5,1.0,0.028671700142913977,1.3641085310077519,175.9700005,0.7751937984496124,0.3911131076344514
1021,1122254,1178,144732,45-49,F,25,282899,71.0,105.6600007,1,,0.02509729620818737,1.488169023943662,0.0,0.0,0.37349018801763173
1022,1122257,1178,144733,45-49,F,26,669671,186.0,259.1799988,4,1.0,0.027774832716363707,1.393440853763441,259.1799988,0.5376344086021506,0.387025866134266
1023,1122258,1178,144733,45-49,F,26,108655,28.0,46.92000186,1,,0.025769637844553866,1.675714352142857,0.0,0.0,0.4318255198564263
1024,1122260,1178,144733,45-49,F,26,536248,146.0,187.7399978,3,,0.027226208769076995,1.2858903958904109,0.0,0.0,0.35009920372663395
1025,1122262,1178,144734,45-49,F,27,1055017,265.0,380.6599952,16,2.0,0.025118078666030975,1.4364528120754718,190.3299976,0.7547169811320755,0.3608093473375311
1026,1122265,1178,144734,45-49,F,27,1428421,367.0,541.7000023,10,,0.02569270544188303,1.4760218046321527,0.0,0.0,0.37922993452210524
1027,1122266,1178,144734,45-49,F,27,1088027,272.0,409.5600026,9,4.0,0.02499937961098392,1.5057353036764707,102.39000065,1.4705882352941175,0.3764244845026824
1028,1122267,1178,144735,45-49,F,28,288517,78.0,102.3900002,3,,0.027034802108714565,1.3126923102564103,0.0,0.0,0.354883768374134
1029,1122268,1178,144735,45-49,F,28,202231,53.0,67.13000107,3,1.0,0.02620765362382622,1.266603793773585,67.13000107,1.8867924528301887,0.33194713505842327
1030,1122270,1178,144735,45-49,F,28,73222,16.0,22.86000025,1,,0.021851356149791046,1.428750015625,0.0,0.0,0.31220125440441393
1031,1122271,1178,144735,45-49,F,28,348542,96.0,134.889999,2,,0.0275433089842831,1.40510415625,0.0,0.0,0.3870121793069415
1032,1122273,1178,144736,45-49,F,29,1097966,266.0,369.069997,16,8.0,0.02422661539610516,1.3874811917293233,46.133749625,3.007518796992481,0.3361397320135596
1033,1122274,1178,144736,45-49,F,29,526923,138.0,198.0899972,2,1.0,0.02618978484522406,1.4354347623188406,198.0899972,0.7246376811594203,0.37593727584485775
1034,1122276,1178,144736,45-49,F,29,264386,66.0,91.00000054,4,1.0,0.024963500336629023,1.378787886969697,91.00000054,1.5151515151515151,0.3441937188050805
1035,1122277,1178,144736,45-49,F,29,854940,227.0,297.9100007,8,3.0,0.026551570870470442,1.3123788577092512,99.30333356666667,1.3215859030837005,0.34845720249374224
1036,1122279,1178,144737,45-49,F,30,113567,34.0,50.29000044,3,,0.029938274322646546,1.47911766,0.0,0.0,0.4428223026055104
1037,1122282,1178,144737,45-49,F,30,22859,6.0,9.419999838,1,,0.026247867360776934,1.569999973,0.0,0.0,0.4120915104772737
1038,1122288,1178,144738,45-49,F,31,51754,13.0,20.51999998,1,,0.025118831394674804,1.578461536923077,0.0,0.0,0.39649109208950034
1039,1122290,1178,144738,45-49,F,31,104347,28.0,38.13999993,4,3.0,0.026833545765570642,1.3621428546428571,12.713333310000001,10.714285714285714,0.3655112262930415
1040,1122303,1178,144741,45-49,F,63,391998,97.0,142.0500025,3,1.0,0.02474502420930719,1.4644330154639176,142.0500025,1.0309278350515463,0.3623743042056337
1041,1122304,1178,144741,45-49,F,63,1111156,282.0,402.3000026,5,,0.02537897468942255,1.4265957539007093,0.0,0.0,0.3620553753028378
1042,1122308,1178,144741,45-49,F,63,427772,117.0,159.299999,3,1.0,0.027351018767006723,1.3615384529914532,159.299999,0.8547008547008548,0.3723946377977053
1043,1122310,1178,144742,45-49,F,64,536457,136.0,193.6599991,2,1.0,0.02535151932028103,1.4239705816176471,193.6599991,0.7352941176470588,0.36099817711391596
1044,1122311,1178,144742,45-49,F,64,179894,43.0,66.83999872,2,,0.023902965079435668,1.554418574883721,0.0,0.0,0.37155212914271735
1045,1122312,1178,144742,45-49,F,64,479882,131.0,178.6700007,6,,0.027298377517806463,1.3638931351145038,0.0,0.0,0.3723206969630034
1046,1122313,1178,144742,45-49,F,64,358261,91.0,130.3600011,1,,0.025400476189147016,1.4325274846153846,0.0,0.0,0.3638688026327175
1047,1122316,1178,144743,45-49,F,65,346688,88.0,114.8599998,2,,0.025383053350563043,1.3052272704545453,0.0,0.0,0.33130653440557506
1048,1314296,1178,179863,30-34,M,100,33445,2.0,3.199999928,1,,0.005979967110180894,1.599999964,0.0,0.0,0.09567947161010613
1049,1314297,1178,179864,30-34,M,101,72228,5.0,7.529999852,4,4.0,0.006922523121227224,1.5059999704,1.882499963,80.0,0.10425319615661517
1050,1314298,1178,179865,30-34,M,102,49699,2.0,2.690000057,2,1.0,0.004024225839554116,1.3450000285,2.690000057,50.0,0.054125838688907225
1051,1314299,1178,179866,30-34,M,103,189761,18.0,27.32999969,4,1.0,0.009485616117115741,1.5183333161111112,27.32999969,5.555555555555555,0.14402326974457344
1052,1314301,1178,179868,30-34,M,105,312524,37.0,53.78999972,2,,0.011839090757829799,1.4537837762162162,0.0,0.0,0.1721147806888431
1053,1314303,1178,179870,30-34,M,107,496760,42.0,61.00999904,10,3.0,0.008454787019888879,1.4526190247619046,20.336666346666664,7.142857142857142,0.12281584475400595
1054,1314306,1178,179873,30-34,M,110,310988,34.0,46.66999936,11,3.0,0.010932897732388388,1.37264704,15.556666453333333,8.823529411764707,0.15007009710985633
1055,1314307,1178,179874,30-34,M,111,98606,9.0,12.10999984,1,,0.009127233636898362,1.345555537777778,0.0,0.0,0.122811997647202
1056,1314308,1178,179875,30-34,M,112,51104,2.0,3.199999928,3,1.0,0.003913587977457733,1.599999964,3.199999928,50.0,0.06261740623043206
1057,1314309,1178,179876,30-34,M,113,276762,22.0,32.09000015,5,1.0,0.007949068152419768,1.4586363704545455,32.09000015,4.545454545454546,0.1159479991834139
1058,1314312,1178,179879,35-39,M,101,33534,2.0,2.960000038,1,1.0,0.005964096141229796,1.480000019,2.960000038,50.0,0.08826862402337925
1059,1314313,1178,179880,35-39,M,102,128859,16.0,23.69999957,1,,0.012416672486981894,1.481249973125,0.0,0.0,0.18392195787643856
1060,1314314,1178,179881,35-39,M,103,92080,12.0,16.94000018,3,2.0,0.013032145960034753,1.4116666816666665,8.47000009,16.666666666666664,0.18397046242397913
1061,1314316,1178,179883,35-39,M,105,211882,33.0,46.64999926,3,1.0,0.015574706676357596,1.4136363412121213,46.64999926,3.0303030303030303,0.22016971361418147
1062,1314318,1178,179885,35-39,M,107,112776,9.0,12.67999995,1,,0.007980421366248137,1.4088888833333333,0.0,0.0,0.11243526947222814
1063,1314319,1178,179886,35-39,M,108,145324,14.0,19.82000005,2,1.0,0.009633646197462223,1.4157142892857144,19.82000005,7.142857142857142,0.13638490579670254
1064,1314320,1178,179887,35-39,M,109,106492,14.0,21.26000023,2,,0.01314652743868084,1.5185714449999999,0.0,0.0,0.1996394116928971
1065,1314321,1178,179888,35-39,M,110,233845,30.0,40.73000062,3,,0.012829010669460541,1.3576666873333332,0.0,0.0,0.1741752041737048
1066,1314323,1178,179890,35-39,M,112,155426,17.0,25.01000023,3,,0.010937680954280493,1.4711764841176471,0.0,0.0,0.16091259010718928
1067,1314324,1178,179891,35-39,M,113,97540,8.0,11.5199995,2,1.0,0.008201763379126512,1.4399999375,11.5199995,12.5,0.11810538753331967
1068,1314325,1178,179892,35-39,M,114,61441,5.0,7.700000048,1,,0.00813788838072297,1.5400000096,0.0,0.0,0.125323481844371
1069,1314326,1178,179893,40-44,M,100,76703,9.0,12.14999962,3,1.0,0.011733569743034822,1.3499999577777777,12.14999962,11.11111111111111,0.1584031865767962
1070,1314327,1178,179894,40-44,M,101,68619,10.0,14.96000034,1,,0.014573223159766247,1.4960000340000001,0.0,0.0,0.21801542342499894
1071,1314330,1178,179897,40-44,M,104,17559,1.0,1.49000001,1,1.0,0.005695085141522866,1.49000001,1.49000001,100.0,0.0848567691781992
1072,1314331,1178,179898,40-44,M,105,137879,19.0,28.47000003,2,,0.013780198579914273,1.4984210542105263,0.0,0.0,0.20648539683345543
1073,1314332,1178,179899,40-44,M,106,67710,10.0,15.14999998,1,,0.014768867227883621,1.514999998,0.0,0.0,0.2237483382070595
1074,1314333,1178,179900,40-44,M,107,348180,41.0,60.22999907,3,1.0,0.011775518410017807,1.4690243675609755,60.22999907,2.4390243902439024,0.17298523484979034
1075,1314334,1178,179901,40-44,M,108,146246,18.0,28.71999955,3,1.0,0.01230802893754359,1.5955555305555555,28.71999955,5.555555555555555,0.19638143641535494
1076,1314336,1178,179903,40-44,M,110,187236,24.0,34.86999965,2,2.0,0.012818047811318336,1.4529166520833332,17.434999825,8.333333333333332,0.18623555112264734
1077,1314337,1178,179904,40-44,M,111,72157,9.0,13.50000036,1,1.0,0.012472802361517248,1.50000004,13.50000036,11.11111111111111,0.18709204041187966
1078,1314338,1178,179905,40-44,M,112,91180,10.0,13.55999994,1,,0.010967317394165389,1.355999994,0.0,0.0,0.14871682320684362
1079,1314339,1178,179906,40-44,M,113,86293,6.0,9.259999871,1,1.0,0.006953055288377969,1.5433333118333332,9.259999871,16.666666666666664,0.10730881845572642
1080,1314341,1178,179908,45-49,M,100,101410,12.0,17.94000006,4,,0.01183315254905828,1.4950000049999999,0.0,0.0,0.17690563120007888
1081,1314343,1178,179910,45-49,M,102,134245,18.0,25.75000024,2,1.0,0.013408320607843867,1.430555568888889,25.75000024,5.555555555555555,0.19181347714998695
1082,1314345,1178,179912,45-49,M,104,125650,20.0,30.08000076,4,,0.01591723040191007,1.504000038,0.0,0.0,0.23939515129327496
1083,1314346,1178,179913,45-49,M,105,50406,5.0,7.26000011,1,1.0,0.00991945403325001,1.452000022,7.26000011,20.0,0.14403047474507005
1084,1314348,1178,179915,45-49,M,107,121769,13.0,18.41999996,2,1.0,0.010675952007489591,1.4169230738461538,18.41999996,7.6923076923076925,0.15127002734686168
1085,1314349,1178,179916,45-49,M,108,267106,34.0,50.5,4,1.0,0.012729028924846316,1.4852941176470589,50.5,2.941176470588235,0.18906351785433498
1086,1314350,1178,179917,45-49,M,109,365539,57.0,82.13999915,5,2.0,0.015593411373341831,1.4410526166666666,41.069999575,3.508771929824561,0.22470926262314006
1087,1314351,1178,179918,45-49,M,110,188758,25.0,36.60000038,2,1.0,0.013244471757488423,1.4640000152,36.60000038,4.0,0.1938990685427902
1088,1314353,1178,179920,45-49,M,112,108426,13.0,19.58000016,1,,0.011989744157305443,1.5061538584615386,0.0,0.0,0.1805839942449228
1089,1314354,1178,179921,45-49,M,113,138525,9.0,13.65000045,3,,0.0064970221981591764,1.5166667166666667,0.0,0.0,0.09853817325392528
1090,1314355,1178,179922,45-49,M,114,150858,21.0,30.26000011,1,,0.013920375452412202,1.4409523861904763,0.0,0.0,0.20058598224820692
1091,1314357,1178,179924,30-34,F,101,524306,81.0,113.6800029,10,4.0,0.015448993526680983,1.403456825925926,28.420000725,4.938271604938271,0.2168199541870587
1092,1314358,1178,179925,30-34,F,102,104496,9.0,11.42999983,3,2.0,0.008612769866789159,1.2699999811111111,5.714999915,22.22222222222222,0.1093821756813658
1093,1314359,1178,179926,30-34,F,103,452519,68.0,99.52000237,7,2.0,0.015026993341716036,1.4635294466176472,49.760001185,2.941176470588235,0.21992447249728742
1094,1314360,1178,179927,30-34,F,104,442919,76.0,110.7800021,21,2.0,0.017158893612601853,1.4576316065789474,55.39000105,2.631578947368421,0.2501134566365408
1095,1314361,1178,179928,30-34,F,105,596831,86.0,120.8799992,11,,0.014409439187977834,1.4055813860465116,0.0,0.0,0.2025363950599081
1096,1314362,1178,179929,30-34,F,106,173912,26.0,35.54000032,2,1.0,0.014950089700538204,1.366923089230769,35.54000032,3.8461538461538463,0.20435622797736785
1097,1314363,1178,179930,30-34,F,107,780967,86.0,119.6400018,20,4.0,0.011011988982889163,1.391162811627907,29.91000045,4.651162790697675,0.1531946955505162
1098,1314364,1178,179931,30-34,F,108,132124,8.0,11.18999994,4,,0.0060549181072326,1.3987499925,0.0,0.0,0.08469316657079712
1099,1314365,1178,179932,30-34,F,109,623137,100.0,138.9200006,12,1.0,0.016047835387723728,1.389200006,138.9200006,1.0,0.22293653016912815
1100,1314366,1178,179933,30-34,F,110,99020,10.0,14.48000044,4,1.0,0.010098969905069682,1.448000044,14.48000044,10.0,0.14623308866895576
1101,1314367,1178,179934,30-34,F,111,665817,117.0,163.8000002,23,9.0,0.017572396018725865,1.4000000017094016,18.200000022222223,7.6923076923076925,0.24601354456254496
1102,1314368,1178,179935,30-34,F,112,699232,80.0,111.9899995,12,3.0,0.011441123976019403,1.39987499375,37.32999983333333,3.75,0.16016143354423137
1103,1314371,1178,179938,35-39,F,100,72982,11.0,15.04999995,1,,0.015072209585925296,1.3681818136363637,0.0,0.0,0.2062152304677866
1104,1314372,1178,179939,35-39,F,101,975884,167.0,237.3199975,14,3.0,0.01711268962294699,1.4210778293413173,79.10666583333334,1.7964071856287425,0.24318463823569195
1105,1314373,1178,179940,35-39,F,102,245607,33.0,47.87999952,3,1.0,0.013436099133982339,1.4509090763636363,47.87999952,3.0303030303030303,0.19494558184416566
1106,1314377,1178,179944,35-39,F,106,485369,114.0,164.6400015,3,,0.023487284931670543,1.4442105394736844,0.0,0.0,0.33920584441940055
1107,1314378,1178,179945,35-39,F,107,866355,139.0,200.8299961,11,5.0,0.016044231290868065,1.444820115827338,40.165999219999996,3.597122302158273,0.23181028112032595
1108,1314379,1178,179946,35-39,F,108,502710,72.0,105.2199969,8,2.0,0.014322372739750552,1.4613888458333333,52.60999845,2.7777777777777777,0.20930555767738857
1109,1314380,1178,179947,35-39,F,109,475184,88.0,127.3200028,4,1.0,0.018519142058655173,1.4468182136363636,127.3200028,1.1363636363636365,0.26793832031381526
1110,1314381,1178,179948,35-39,F,110,357401,47.0,68.67000008,8,1.0,0.01315049482234241,1.4610638314893616,68.67000008,2.127659574468085,0.19213712351112616
1111,1314382,1178,179949,35-39,F,111,99810,14.0,20.05000019,2,,0.014026650636208797,1.4321428707142856,0.0,0.0,0.20088167708646426
1112,1314383,1178,179950,35-39,F,112,81569,6.0,9.409999967,3,1.0,0.007355735634861284,1.5683333278333331,9.409999967,16.666666666666664,0.11536245346884232
1113,1314384,1178,179951,35-39,F,113,441192,53.0,77.59999979,6,2.0,0.012012910478884477,1.4641509394339622,38.799999895,3.7735849056603774,0.17588714162994795
1114,1314385,1178,179952,35-39,F,114,90470,11.0,16.73000002,1,1.0,0.012158726649718139,1.5209090927272726,16.73000002,9.090909090909092,0.18492317917541723
1115,1314386,1178,179953,40-44,F,100,834243,166.0,246.7499975,18,7.0,0.019898279038601464,1.4864457680722891,35.24999964285714,4.216867469879518,0.29577712668850686
1116,1314387,1178,179954,40-44,F,101,696612,152.0,223.1899948,31,9.0,0.021819894001251772,1.4683552289473685,24.79888831111111,5.921052631578947,0.32039355451815354
1117,1314388,1178,179955,40-44,F,102,329333,48.0,67.60999918,1,,0.01457491353736188,1.4085416495833334,0.0,0.0,0.2052937275645016
1118,1314389,1178,179956,40-44,F,103,1114711,224.0,319.0000019,6,,0.020094894551143747,1.4241071513392856,0.0,0.0,0.2861728303569266
1119,1314390,1178,179957,40-44,F,104,267316,58.0,82.92999887,3,,0.021697167397387362,1.429827566724138,0.0,0.0,0.3102320806461267
1120,1314391,1178,179958,40-44,F,105,228629,38.0,57.0,2,,0.016620813632566296,1.5,0.0,0.0,0.24931220448849445
1121,1314392,1178,179959,40-44,F,106,758340,159.0,233.110002,13,4.0,0.020966848643088853,1.466100641509434,58.2775005,2.515723270440252,0.3073951024606377
1122,1314393,1178,179960,40-44,F,107,877535,149.0,217.7799966,5,2.0,0.016979379739839436,1.4616107154362417,108.8899983,1.342281879194631,0.24817243369210346
1123,1314394,1178,179961,40-44,F,108,1357386,223.0,323.0600071,10,1.0,0.016428635627595983,1.4486995834080718,323.0600071,0.4484304932735426,0.23800157589661305
1124,1314395,1178,179962,40-44,F,109,280240,61.0,87.99000168,2,2.0,0.0217670568084499,1.4424590439344263,43.99500084,3.278688524590164,0.3139808795318299
1125,1314396,1178,179963,40-44,F,110,419922,75.0,105.4500008,3,1.0,0.017860459799677084,1.4060000106666666,105.4500008,1.3333333333333335,0.2511180666885755
1126,1314397,1178,179964,40-44,F,111,402975,83.0,120.8999977,1,,0.02059681121657671,1.456626478313253,0.0,0.0,0.30001860586885043
1127,1314398,1178,179965,40-44,F,112,1137635,211.0,301.0499992,30,10.0,0.01854724933744127,1.4267772473933649,30.10499992,4.739336492890995,0.26462793356392866
1128,1314400,1178,179967,40-44,F,114,250234,40.0,62.31999922,4,1.0,0.015985038004427854,1.5579999805,62.31999922,2.5,0.24904688899190358
1129,1314401,1178,179968,45-49,F,100,904907,195.0,279.219995,11,1.0,0.021549175771653883,1.4318974102564102,279.219995,0.5128205128205128,0.30856208980591376
1130,1314402,1178,179969,45-49,F,101,589270,107.0,158.0500023,10,4.0,0.018158059972508356,1.4771028252336447,39.512500575,3.7383177570093453,0.26821321686154054
1131,1314403,1178,179970,45-49,F,102,168714,24.0,36.01000071,2,2.0,0.014225256943703546,1.50041669625,18.005000355,8.333333333333332,0.21343813026779046
1132,1314404,1178,179971,45-49,F,103,71982,11.0,16.34000051,1,,0.015281598177322109,1.4854545918181818,0.0,0.0,0.22700120182823483
1133,1314405,1178,179972,45-49,F,104,558666,110.0,162.6399975,14,5.0,0.01968976096630187,1.4785454318181817,32.5279995,4.545454545454546,0.29112206130317575
1134,1314406,1178,179973,45-49,F,105,1118200,235.0,333.7499943,11,4.0,0.021015918440350563,1.4202127417021277,83.437498575,1.702127659574468,0.2984707514755858
1135,1314407,1178,179974,45-49,F,106,107100,23.0,33.71000051,1,,0.021475256769374416,1.4656521960869566,0.0,0.0,0.3147525724556489
1136,1314408,1178,179975,45-49,F,107,877769,160.0,232.5900005,13,4.0,0.01822803038156964,1.453687503125,58.147500125,2.5,0.2649785997227061
1137,1314409,1178,179976,45-49,F,108,212508,33.0,47.69000006,4,1.0,0.015528827150036704,1.4451515169696971,47.69000006,3.0303030303030303,0.2244150811263576
1138,1314410,1178,179977,45-49,F,109,1129773,252.0,358.189997,13,2.0,0.02230536576816759,1.421388876984127,179.0949985,0.7936507936507936,0.3170459879993591
1139,1314411,1178,179978,45-49,F,110,637549,120.0,173.8800035,3,,0.01882208269482032,1.4490000291666665,0.0,0.0,0.2727319837377205
1140,1314412,1178,179979,45-49,F,111,151531,28.0,40.28999949,2,,0.01847806719417149,1.4389285532142857,0.0,0.0,0.2658861849390554
1141,1314414,1178,179981,45-49,F,113,790253,135.0,198.7100005,8,2.0,0.017083136666358748,1.4719259296296296,99.35500025,1.4814814814814816,0.25145111818620114
1142,1314415,1178,179982,45-49,F,114,513161,114.0,165.6099987,5,2.0,0.02221525018463991,1.4527192868421053,82.80499935,1.7543859649122806,0.3227252240524904
